"GEO_ID","NAME","B08301_001E","B08301_001EA","B08301_001M","B08301_001MA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007EA","B08301_007M","B08301_007MA","B08301_008E","B08301_008EA","B08301_008M","B08301_008MA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012EA","B08301_012M","B08301_012MA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014EA","B08301_014M","B08301_014MA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018EA","B08301_018M","B08301_018MA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021M","B08301_021MA","B08301_021EA",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1890","null","204","null","1408","null","189","null","1382","null","186","null","26","null","30","null","26","null","30","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","300","null","97","null","25","27","null","null","11","null","17","null","26","null","41","null","238","null","78","null","0","11","null","null","0","11","null","null","8","null","13","null","9","null","14","null","42","50","null","null","37","null","38","null","86","59","null","null",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","1613","null","204","null","1351","null","178","null","1280","null","171","null","71","null","36","null","62","null","32","null","9","14","null","null","0","null","11","null","0","null","11","null","0","null","11","null","199","null","77","null","21","22","null","null","0","null","11","null","38","null","28","null","140","null","60","null","0","11","null","null","0","11","null","null","11","null","17","null","0","null","11","null","26","21","null","null","16","null","14","null","10","16","null","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1503","null","217","null","1320","null","206","null","1221","null","173","null","99","null","82","null","99","null","82","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","105","null","64","null","30","35","null","null","0","null","11","null","32","null","47","null","43","null","31","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","9","15","null","null","22","null","36","null","47","56","null","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","2401","null","377","null","2089","null","343","null","1947","null","338","null","142","null","99","null","71","null","56","null","71","84","null","null","0","null","15","null","0","null","15","null","0","null","15","null","174","null","117","null","106","100","null","null","0","null","15","null","68","null","67","null","0","null","15","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","53","49","null","null","26","null","43","null","59","74","null","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","2585","null","432","null","2481","null","406","null","2203","null","370","null","278","null","160","null","175","null","141","null","42","33","null","null","61","null","76","null","0","null","15","null","0","null","15","null","18","null","35","null","8","30","null","null","0","null","15","null","0","null","15","null","10","null","19","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","32","40","null","null","0","null","15","null","54","52","null","null",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","4125","null","426","null","3654","null","439","null","3456","null","442","null","198","null","120","null","159","null","104","null","39","63","null","null","0","null","15","null","0","null","15","null","0","null","15","null","277","null","194","null","173","189","null","null","0","null","15","null","19","null","31","null","85","null","70","null","0","15","null","null","0","15","null","null","0","null","15","null","34","null","54","null","0","15","null","null","24","null","39","null","136","180","null","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","2053","null","239","null","1701","null","238","null","1627","null","213","null","74","null","60","null","63","null","42","null","11","30","null","null","0","null","11","null","0","null","11","null","0","null","11","null","220","null","88","null","0","11","null","null","22","null","32","null","77","null","67","null","121","null","55","null","0","11","null","null","0","11","null","null","7","null","11","null","0","null","11","null","40","28","null","null","0","null","11","null","85","37","null","null",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","2122","null","221","null","1602","null","218","null","1466","null","224","null","136","null","67","null","136","null","67","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","331","null","101","null","76","48","null","null","9","null","14","null","58","null","43","null","188","null","76","null","0","11","null","null","0","11","null","null","0","null","11","null","13","null","21","null","12","20","null","null","19","null","31","null","145","65","null","null",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","1752","null","289","null","1420","null","250","null","1346","null","252","null","74","null","56","null","74","null","56","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","108","null","63","null","14","23","null","null","0","null","11","null","0","null","11","null","94","null","60","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","46","99","null","null","37","null","42","null","141","120","null","null",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1854","null","276","null","1710","null","253","null","1619","null","236","null","91","null","77","null","32","null","30","null","45","67","null","null","14","null","25","null","0","null","15","null","0","null","15","null","116","null","67","null","23","25","null","null","0","null","15","null","17","null","21","null","76","null","52","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","15","null","null","7","null","12","null","21","22","null","null",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","2491","null","204","null","1945","null","199","null","1811","null","183","null","134","null","99","null","94","null","71","null","2","4","null","null","9","null","13","null","29","null","66","null","0","null","15","null","392","null","112","null","44","58","null","null","0","null","15","null","43","null","51","null","305","null","86","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","28","40","null","null","0","null","15","null","126","79","null","null",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1466","null","212","null","1341","null","195","null","1276","null","191","null","65","null","51","null","42","null","40","null","23","28","null","null","0","null","11","null","0","null","11","null","0","null","11","null","55","null","41","null","0","11","null","null","0","null","11","null","13","null","22","null","42","null","35","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","27","28","null","null","35","null","50","null","8","14","null","null",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","1251","null","214","null","1185","null","204","null","1081","null","199","null","104","null","62","null","104","null","62","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","22","null","30","null","21","29","null","null","0","null","11","null","0","null","11","null","1","null","3","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","43","null","43","null","1","3","null","null",
