"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002M","B25031_002MA","B25031_002EA","B25031_003E","B25031_003M","B25031_003MA","B25031_003EA","B25031_004E","B25031_004M","B25031_004MA","B25031_004EA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Annotation of Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Annotation of Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!No bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Annotation of Estimate!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms","Annotation of Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","591","null","243","null","188","120","null","null","348","104","null","null","887","161","null","null","1080","null","134","null","-","-","**","**","-","-","**","**",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","831","null","67","null","-","**","**","-","648","90","null","null","868","87","null","null","1100","null","183","null","-","-","**","**","-","-","**","**",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","869","null","366","null","-","**","**","-","641","183","null","null","828","251","null","null","1325","null","298","null","-","-","**","**","-","-","**","**",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","1059","null","177","null","852","8","null","null","783","225","null","null","1135","101","null","null","1417","null","143","null","-","-","**","**","-","-","**","**",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","525","null","88","null","-","**","**","-","315","105","null","null","853","365","null","null","971","null","368","null","-","-","**","**","-","-","**","**",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","505","null","158","null","-","**","**","-","-","**","**","-","476","119","null","null","843","null","280","null","-","-","**","**","-","-","**","**",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","1148","null","584","null","-","**","**","-","-","**","**","-","983","540","null","null","1327","null","875","null","-","-","**","**","-","-","**","**",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","1166","null","145","null","-","**","**","-","-","**","**","-","1176","100","null","null","1566","null","672","null","-","-","**","**","-","-","**","**",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","721","null","148","null","-","**","**","-","426","128","null","null","-","**","**","-","1592","null","396","null","1375","null","915","null","-","-","**","**",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","1750","null","1073","null","-","**","**","-","-","**","**","-","1750","1643","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","1414","null","350","null","1075","130","null","null","1230","147","null","null","1207","137","null","null","2246","null","77","null","3188","null","491","null","-","-","**","**",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","518","null","114","null","-","**","**","-","369","77","null","null","588","86","null","null","1281","null","498","null","-","-","**","**","-","-","**","**",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","1024","null","121","null","-","**","**","-","974","99","null","null","943","178","null","null","1192","null","568","null","-","-","**","**","-","-","**","**",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","1331","null","332","null","-","**","**","-","1484","429","null","null","1240","403","null","null","1576","null","362","null","-","-","**","**","-","-","**","**",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","1169","null","161","null","235","18","null","null","-","**","**","-","1165","565","null","null","1267","null","135","null","-","-","**","**","-","-","**","**",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","909","null","502","null","-","**","**","-","495","283","null","null","1138","477","null","null","1663","null","155","null","-","-","**","**","-","-","**","**",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","894","null","262","null","-","**","**","-","885","100","null","null","1328","493","null","null","1145","null","166","null","1652","null","521","null","-","-","**","**",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","748","null","331","null","655","627","null","null","534","238","null","null","583","408","null","null","1275","null","600","null","1759","null","291","null","-","-","**","**",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","1104","null","125","null","957","446","null","null","241","139","null","null","1256","254","null","null","1300","null","221","null","2621","null","751","null","-","-","**","**",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","1073","null","84","null","-","**","**","-","-","**","**","-","962","171","null","null","1121","null","77","null","1514","null","465","null","-","-","**","**",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","1117","null","127","null","-","**","**","-","-","**","**","-","985","90","null","null","1351","null","296","null","1146","null","41","null","-","-","**","**",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","1389","null","340","null","100-","***","***","100-","1655","154","null","null","1133","206","null","null","1384","null","872","null","-","-","**","**","-","-","**","**",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","386","null","187","null","-","**","**","-","-","**","**","-","-","**","**","-","1723","null","1283","null","-","-","**","**","-","-","**","**",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","489","null","146","null","291","93","null","null","485","128","null","null","-","**","**","-","1825","null","1328","null","-","-","**","**","-","-","**","**",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","1411","null","104","null","-","**","**","-","-","**","**","-","1425","205","null","null","1488","null","511","null","-","-","**","**","-","-","**","**",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","1979","null","297","null","1452","472","null","null","2200","422","null","null","1941","1254","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","984","null","103","null","-","**","**","-","531","141","null","null","953","64","null","null","1412","null","143","null","-","-","**","**","-","-","**","**",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","968","null","166","null","-","**","**","-","-","**","**","-","953","87","null","null","960","null","764","null","1449","null","939","null","-","-","**","**",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","536","null","195","null","-","**","**","-","-","**","**","-","401","162","null","null","1008","null","165","null","-","-","**","**","-","-","**","**",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","2229","null","67","null","2119","157","null","null","2198","118","null","null","2717","313","null","null","2275","null","1136","null","-","-","**","**","-","-","**","**",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","2174","null","81","null","1956","199","null","null","2144","180","null","null","2441","165","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","955","null","69","null","775","524","null","null","962","49","null","null","1122","430","null","null","2030","null","382","null","-","-","**","**","-","-","**","**",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","278","null","58","null","198","76","null","null","256","35","null","null","-","**","**","-","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","959","null","344","null","1313","477","null","null","540","233","null","null","974","269","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","1153","null","93","null","-","**","**","-","823","396","null","null","1156","71","null","null","1558","null","251","null","-","-","**","**","-","-","**","**",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","1233","null","149","null","-","**","**","-","1122","66","null","null","1112","268","null","null","1380","null","287","null","-","-","**","**","-","-","**","**",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","1326","null","119","null","-","**","**","-","879","217","null","null","1419","123","null","null","1170","null","343","null","-","-","**","**","-","-","**","**",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","1194","null","213","null","-","**","**","-","1000","166","null","null","1074","329","null","null","1431","null","326","null","-","-","**","**","-","-","**","**",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","1088","null","52","null","-","**","**","-","876","112","null","null","1078","49","null","null","1389","null","147","null","-","-","**","**","-","-","**","**",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","1073","null","136","null","-","**","**","-","-","**","**","-","1178","214","null","null","1054","null","201","null","-","-","**","**","-","-","**","**",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","1318","null","296","null","-","**","**","-","-","**","**","-","983","134","null","null","1680","null","108","null","-","-","**","**","-","-","**","**",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","954","null","232","null","-","**","**","-","-","**","**","-","-","**","**","-","1258","null","795","null","-","-","**","**","-","-","**","**",
"1400000US17031840700","Census Tract 8407, Cook County, Illinois","1165","null","173","null","-","**","**","-","1215","406","null","null","1149","283","null","null","1220","null","554","null","-","-","**","**","-","-","**","**",
"1400000US17031840800","Census Tract 8408, Cook County, Illinois","947","null","37","null","-","**","**","-","1194","146","null","null","913","41","null","null","1073","null","127","null","-","-","**","**","-","-","**","**",
"1400000US17031841000","Census Tract 8410, Cook County, Illinois","950","null","410","null","-","**","**","-","821","77","null","null","2571","254","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031841100","Census Tract 8411, Cook County, Illinois","653","null","332","null","-","**","**","-","250","66","null","null","696","252","null","null","1490","null","511","null","2021","null","902","null","-","-","**","**",
"1400000US17031841200","Census Tract 8412, Cook County, Illinois","1062","null","67","null","-","**","**","-","1155","70","null","null","960","156","null","null","1062","null","172","null","-","-","**","**","-","-","**","**",
"1400000US17031841300","Census Tract 8413, Cook County, Illinois","1071","null","90","null","-","**","**","-","732","258","null","null","1080","89","null","null","1208","null","417","null","-","-","**","**","-","-","**","**",
"1400000US17031841500","Census Tract 8415, Cook County, Illinois","1074","null","113","null","-","**","**","-","-","**","**","-","921","469","null","null","1150","null","293","null","1355","null","192","null","-","-","**","**",
"1400000US17031841700","Census Tract 8417, Cook County, Illinois","732","null","297","null","-","**","**","-","414","105","null","null","962","108","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031841800","Census Tract 8418, Cook County, Illinois","936","null","65","null","-","**","**","-","810","43","null","null","882","142","null","null","1095","null","208","null","1473","null","552","null","-","-","**","**",
"1400000US17031841900","Census Tract 8419, Cook County, Illinois","2019","null","213","null","2035","300","null","null","1875","312","null","null","2272","210","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031842000","Census Tract 8420, Cook County, Illinois","1911","null","259","null","-","**","**","-","-","**","**","-","2000","830","null","null","2444","null","1081","null","-","-","**","**","-","-","**","**",
"1400000US17031842100","Census Tract 8421, Cook County, Illinois","990","null","210","null","-","**","**","-","-","**","**","-","1004","305","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031842200","Census Tract 8422, Cook County, Illinois","2090","null","235","null","2182","95","null","null","1888","356","null","null","2388","911","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031842300","Census Tract 8423, Cook County, Illinois","2099","null","212","null","1603","455","null","null","1873","296","null","null","2302","223","null","null","1620","null","954","null","-","-","**","**","-","-","**","**",
"1400000US17031842400","Census Tract 8424, Cook County, Illinois","875","null","65","null","-","**","**","-","844","36","null","null","895","316","null","null","-","-","**","**","-","-","**","**","-","-","**","**",
