"GEO_ID","NAME","B25031_001E","B25031_001EA","B25031_001M","B25031_001MA","B25031_002E","B25031_002EA","B25031_002M","B25031_002MA","B25031_003E","B25031_003EA","B25031_003M","B25031_003MA","B25031_004E","B25031_004EA","B25031_004M","B25031_004MA","B25031_005E","B25031_005EA","B25031_005M","B25031_005MA","B25031_006E","B25031_006EA","B25031_006M","B25031_006MA","B25031_007E","B25031_007EA","B25031_007M","B25031_007MA",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1484","null","130","null","-","-","**","**","1179","null","157","null","1387","null","133","null","1704","null","88","null","-","-","**","**","-","-","**","**",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1481","null","103","null","-","-","**","**","984","null","158","null","1454","null","94","null","1646","null","172","null","-","-","**","**","-","-","**","**",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1488","null","103","null","1777","null","93","null","1542","null","180","null","1341","null","112","null","1504","null","206","null","-","-","**","**","-","-","**","**",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","1408","null","335","null","1419","null","194","null","610","null","563","null","1879","null","319","null","2092","null","402","null","-","-","**","**","-","-","**","**",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","1340","null","343","null","-","-","**","**","-","-","**","**","1246","null","847","null","1694","null","1433","null","-","-","**","**","-","-","**","**",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","848","null","215","null","-","-","**","**","-","-","**","**","906","null","259","null","816","null","311","null","-","-","**","**","-","-","**","**",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","1031","null","97","null","-","-","**","**","907","null","92","null","1067","null","119","null","1052","null","117","null","1514","null","803","null","-","-","**","**",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","944","null","60","null","-","-","**","**","-","-","**","**","908","null","56","null","1138","null","268","null","-","-","**","**","-","-","**","**",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","1052","null","105","null","-","-","**","**","708","null","255","null","948","null","79","null","1081","null","128","null","1325","null","214","null","1212","null","218","null",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","1066","null","175","null","-","-","**","**","963","null","33","null","934","null","121","null","1113","null","138","null","1654","null","571","null","-","-","**","**",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","992","null","54","null","-","-","**","**","1038","null","949","null","965","null","23","null","1086","null","150","null","1604","null","843","null","-","-","**","**",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","839","null","37","null","-","-","**","**","-","-","**","**","784","null","93","null","889","null","55","null","-","-","**","**","-","-","**","**",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","871","null","54","null","-","-","**","**","915","null","275","null","911","null","168","null","844","null","35","null","-","-","**","**","-","-","**","**",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","841","null","37","null","-","-","**","**","-","-","**","**","767","null","65","null","887","null","77","null","946","null","133","null","-","-","**","**",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","806","null","51","null","-","-","**","**","537","null","109","null","750","null","51","null","856","null","13","null","-","-","**","**","-","-","**","**",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","763","null","47","null","-","-","**","**","-","-","**","**","744","null","63","null","790","null","42","null","-","-","**","**","-","-","**","**",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","712","null","28","null","-","-","**","**","808","null","177","null","711","null","29","null","754","null","435","null","-","-","**","**","-","-","**","**",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","811","null","112","null","-","-","**","**","-","-","**","**","813","null","186","null","826","null","134","null","-","-","**","**","-","-","**","**",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","799","null","97","null","-","-","**","**","-","-","**","**","766","null","87","null","845","null","151","null","-","-","**","**","-","-","**","**",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","777","null","59","null","-","-","**","**","618","null","201","null","805","null","68","null","796","null","393","null","-","-","**","**","-","-","**","**",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","802","null","99","null","-","-","**","**","675","null","332","null","820","null","95","null","930","null","171","null","995","null","319","null","-","-","**","**",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","892","null","46","null","-","-","**","**","-","-","**","**","883","null","43","null","1035","null","126","null","-","-","**","**","-","-","**","**",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","766","null","43","null","-","-","**","**","694","null","71","null","758","null","69","null","796","null","62","null","-","-","**","**","-","-","**","**",
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","829","null","61","null","-","-","**","**","623","null","244","null","782","null","30","null","879","null","84","null","1385","null","267","null","-","-","**","**",
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","1364","null","94","null","1406","null","129","null","1467","null","295","null","1297","null","150","null","1519","null","527","null","-","-","**","**","-","-","**","**",
"1400000US17031310300","Census Tract 3103, Cook County, Illinois","1083","null","66","null","1500","null","526","null","1114","null","88","null","1034","null","137","null","1067","null","339","null","1735","null","438","null","-","-","**","**",
"1400000US17031310400","Census Tract 3104, Cook County, Illinois","946","null","73","null","-","-","**","**","881","null","456","null","968","null","237","null","961","null","537","null","-","-","**","**","-","-","**","**",
"1400000US17031310500","Census Tract 3105, Cook County, Illinois","941","null","95","null","-","-","**","**","935","null","134","null","859","null","44","null","1189","null","145","null","-","-","**","**","-","-","**","**",
"1400000US17031310600","Census Tract 3106, Cook County, Illinois","771","null","92","null","-","-","**","**","652","null","86","null","919","null","177","null","638","null","624","null","-","-","**","**","-","-","**","**",
"1400000US17031310700","Census Tract 3107, Cook County, Illinois","864","null","45","null","-","-","**","**","850","null","68","null","894","null","228","null","839","null","74","null","-","-","**","**","-","-","**","**",
"1400000US17031310800","Census Tract 3108, Cook County, Illinois","883","null","50","null","-","-","**","**","827","null","440","null","851","null","39","null","1206","null","509","null","-","-","**","**","-","-","**","**",
"1400000US17031310900","Census Tract 3109, Cook County, Illinois","976","null","75","null","-","-","**","**","931","null","222","null","933","null","60","null","1090","null","96","null","-","-","**","**","-","-","**","**",
"1400000US17031320100","Census Tract 3201, Cook County, Illinois","2300","null","92","null","2009","null","181","null","2183","null","76","null","3226","null","102","null","3473","null","442","null","-","-","**","**","-","-","**","**",
"1400000US17031320400","Census Tract 3204, Cook County, Illinois","2314","null","219","null","2156","null","210","null","1951","null","190","null","2921","null","531","null","2813","null","969","null","-","-","**","**","-","-","**","**",
"1400000US17031320600","Census Tract 3206, Cook County, Illinois","1905","null","111","null","1356","null","777","null","1854","null","94","null","2345","null","241","null","-","-","**","**","-","-","**","**","-","-","**","**",
"1400000US17031330100","Census Tract 3301, Cook County, Illinois","1821","null","153","null","1371","null","487","null","1707","null","124","null","2462","null","301","null","1798","null","113","null","-","-","**","**","-","-","**","**",
"1400000US17031330200","Census Tract 3302, Cook County, Illinois","722","null","122","null","-","-","**","**","-","-","**","**","956","null","169","null","2683","null","1324","null","-","-","**","**","-","-","**","**",
"1400000US17031340300","Census Tract 3403, Cook County, Illinois","641","null","85","null","-","-","**","**","246","null","108","null","718","null","24","null","1125","null","763","null","-","-","**","**","-","-","**","**",
"1400000US17031340400","Census Tract 3404, Cook County, Illinois","899","null","151","null","-","-","**","**","1258","null","529","null","871","null","75","null","1173","null","377","null","-","-","**","**","-","-","**","**",
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","763","null","274","null","-","-","**","**","245","null","48","null","1064","null","85","null","1161","null","332","null","-","-","**","**","-","-","**","**",
"1400000US17031340600","Census Tract 3406, Cook County, Illinois","289","null","71","null","-","-","**","**","255","null","54","null","482","null","119","null","210","null","128","null","100-","100-","***","***","-","-","**","**",
"1400000US17031350100","Census Tract 3501, Cook County, Illinois","1144","null","41","null","958","null","15","null","1166","null","28","null","1713","null","58","null","2071","null","1458","null","-","-","**","**","-","-","**","**",
"1400000US17031350400","Census Tract 3504, Cook County, Illinois","280","null","70","null","-","-","**","**","249","null","49","null","283","null","164","null","433","null","175","null","174","null","23","null","-","-","**","**",
