"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","5029","null","536","null","1832","null","511","null","1546","564","null","null","38","63","null","null","0","null","17","null","0","null","17","null","893","null","481","null","720","446","null","null","287","null","202","null","433","null","387","null",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","1734","null","324","null","242","null","159","null","1306","295","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","186","203","null","null","134","null","173","null","52","null","81","null",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","1445","null","310","null","209","null","214","null","1236","300","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","3660","null","606","null","86","null","102","null","3485","625","null","null","0","12","null","null","0","null","12","null","0","null","12","null","20","null","34","null","69","58","null","null","0","null","12","null","69","null","58","null",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","2061","null","381","null","234","null","158","null","1570","383","null","null","0","12","null","null","136","null","125","null","0","null","12","null","6","null","10","null","115","102","null","null","75","null","93","null","40","null","36","null",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","3536","null","550","null","1019","null","307","null","2271","440","null","null","0","12","null","null","0","null","12","null","0","null","12","null","102","null","81","null","144","199","null","null","144","null","199","null","0","null","12","null",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","2339","null","560","null","281","null","169","null","1628","504","null","null","0","12","null","null","132","null","161","null","0","null","12","null","182","null","100","null","116","139","null","null","19","null","30","null","97","null","137","null",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","2859","null","572","null","182","null","137","null","2231","594","null","null","0","12","null","null","0","null","12","null","0","null","12","null","205","null","258","null","241","186","null","null","150","null","181","null","91","null","87","null",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","4456","null","827","null","958","null","345","null","1852","575","null","null","0","12","null","null","12","null","28","null","0","null","12","null","927","null","436","null","707","569","null","null","667","null","571","null","40","null","39","null",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","2956","null","449","null","20","null","31","null","2840","442","null","null","24","41","null","null","0","null","12","null","0","null","12","null","15","null","24","null","57","92","null","null","57","null","92","null","0","null","12","null",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","2603","null","471","null","374","null","151","null","2007","456","null","null","0","12","null","null","2","null","4","null","0","null","12","null","33","null","37","null","187","157","null","null","101","null","140","null","86","null","87","null",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","5070","null","553","null","1087","null","509","null","3704","451","null","null","0","17","null","null","79","null","126","null","0","null","17","null","144","null","141","null","56","53","null","null","20","null","34","null","36","null","37","null",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","3093","null","392","null","271","null","102","null","2628","415","null","null","0","12","null","null","6","null","10","null","0","null","12","null","156","null","180","null","32","53","null","null","0","null","12","null","32","null","53","null",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","3174","null","455","null","388","null","196","null","2564","479","null","null","0","12","null","null","0","null","12","null","0","null","12","null","123","null","134","null","99","84","null","null","43","null","66","null","56","null","53","null",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","2767","null","386","null","276","null","103","null","2407","390","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","84","84","null","null","0","null","12","null","84","null","84","null",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2121","null","248","null","173","null","75","null","1836","243","null","null","0","12","null","null","11","null","20","null","0","null","12","null","26","null","34","null","75","73","null","null","68","null","71","null","7","null","10","null",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","4232","null","802","null","1154","null","258","null","1983","386","null","null","87","144","null","null","524","null","760","null","0","null","12","null","175","null","115","null","309","264","null","null","47","null","53","null","262","null","259","null",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","5292","null","573","null","2479","null","411","null","2139","356","null","null","26","40","null","null","51","null","82","null","0","null","17","null","92","null","140","null","505","291","null","null","106","null","150","null","399","null","256","null",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","5635","null","758","null","2906","null","639","null","2214","813","null","null","0","17","null","null","17","null","28","null","0","null","17","null","282","null","246","null","216","150","null","null","201","null","152","null","15","null","26","null",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","3569","null","416","null","1343","null","248","null","1875","398","null","null","0","12","null","null","0","null","12","null","0","null","12","null","145","null","130","null","206","170","null","null","84","null","75","null","122","null","147","null",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","5188","null","799","null","1861","null","462","null","2716","542","null","null","0","17","null","null","61","null","97","null","0","null","17","null","48","null","54","null","502","344","null","null","341","null","259","null","161","null","171","null",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","3145","null","452","null","1595","null","290","null","1322","433","null","null","0","12","null","null","20","null","25","null","0","null","12","null","141","null","155","null","67","45","null","null","15","null","17","null","52","null","37","null",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","3650","null","487","null","2025","null","409","null","1360","381","null","null","0","12","null","null","32","null","41","null","0","null","12","null","30","null","37","null","203","173","null","null","38","null","50","null","165","null","173","null",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","3643","null","486","null","1428","null","231","null","1931","577","null","null","0","12","null","null","68","null","45","null","0","null","12","null","86","null","83","null","130","85","null","null","29","null","40","null","101","null","75","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","4749","null","532","null","1040","null","397","null","3257","566","null","null","0","12","null","null","21","null","40","null","21","null","32","null","176","null","178","null","234","163","null","null","182","null","164","null","52","null","75","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","5365","null","531","null","1339","null","344","null","3539","631","null","null","14","23","null","null","0","null","17","null","0","null","17","null","49","null","98","null","424","308","null","null","86","null","131","null","338","null","291","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","7111","null","1275","null","2112","null","592","null","3704","1275","null","null","177","238","null","null","78","null","100","null","0","null","17","null","843","null","561","null","197","159","null","null","107","null","134","null","90","null","88","null",
"1400000US17031828507","Census Tract 8285.07, Cook County, Illinois","3735","null","759","null","859","null","318","null","2399","574","null","null","0","12","null","null","0","null","12","null","0","null","12","null","75","null","115","null","402","315","null","null","96","null","121","null","306","null","245","null",
"1400000US17031828508","Census Tract 8285.08, Cook County, Illinois","4175","null","824","null","955","null","536","null","2925","775","null","null","0","12","null","null","0","null","12","null","0","null","12","null","244","null","346","null","51","78","null","null","0","null","12","null","51","null","78","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","4531","null","323","null","2787","null","344","null","1271","345","null","null","0","12","null","null","3","null","9","null","0","null","12","null","298","null","212","null","172","109","null","null","91","null","75","null","81","null","75","null",
