"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","4251","null","589","null","26","21","null","null","3884","576","null","null","0","11","null","null","21","34","null","null","0","null","11","null","304","null","277","null","16","26","null","null","16","26","null","null","0","11","null","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","4307","null","592","null","262","281","null","null","3510","544","null","null","0","11","null","null","73","116","null","null","0","null","11","null","462","null","310","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","4686","null","473","null","383","210","null","null","4018","490","null","null","0","11","null","null","0","11","null","null","0","null","11","null","267","null","207","null","18","20","null","null","0","11","null","null","18","20","null","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","4694","null","818","null","211","99","null","null","4398","809","null","null","1","12","null","null","4","49","null","null","0","null","11","null","34","null","37","null","46","60","null","null","37","58","null","null","9","14","null","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","4395","null","583","null","57","74","null","null","4076","557","null","null","0","11","null","null","0","11","null","null","0","null","11","null","218","null","288","null","44","55","null","null","31","51","null","null","13","19","null","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","3863","null","553","null","69","69","null","null","3572","503","null","null","10","15","null","null","0","11","null","null","0","null","11","null","116","null","175","null","96","143","null","null","0","11","null","null","96","143","null","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","1301","null","225","null","72","50","null","null","913","189","null","null","25","38","null","null","0","11","null","null","35","null","56","null","256","null","204","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","5482","null","579","null","246","258","null","null","5171","557","null","null","0","15","null","null","0","15","null","null","13","null","20","null","17","null","29","null","35","55","null","null","0","15","null","null","35","55","null","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","4866","null","571","null","97","124","null","null","4611","546","null","null","0","11","null","null","0","11","null","null","0","null","11","null","149","null","141","null","9","14","null","null","0","11","null","null","9","14","null","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","5702","null","822","null","155","98","null","null","5542","810","null","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","5","10","null","null","0","15","null","null","5","10","null","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","1462","null","255","null","21","28","null","null","1386","253","null","null","0","11","null","null","0","11","null","null","0","null","11","null","31","null","46","null","24","24","null","null","0","11","null","null","24","24","null","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","6866","null","1056","null","0","15","null","null","6866","1056","null","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","0","15","null","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","2851","null","336","null","141","68","null","null","2688","345","null","null","0","11","null","null","6","9","null","null","0","null","11","null","0","null","11","null","16","20","null","null","0","11","null","null","16","20","null","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","5146","null","529","null","163","138","null","null","4959","539","null","null","0","15","null","null","0","15","null","null","0","null","15","null","0","null","15","null","24","39","null","null","24","39","null","null","0","15","null","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","1201","null","170","null","37","27","null","null","1159","166","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","5","9","null","null","0","11","null","null","5","9","null","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","1148","null","224","null","26","26","null","null","1122","230","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","1639","null","264","null","23","23","null","null","1561","260","null","null","0","11","null","null","0","11","null","null","0","null","11","null","55","null","84","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","1470","null","427","null","26","27","null","null","1444","431","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","1679","null","247","null","7","7","null","null","1629","259","null","null","5","9","null","null","1","2","null","null","0","null","11","null","37","null","68","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","1978","null","340","null","105","89","null","null","1846","342","null","null","0","11","null","null","27","42","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","1911","null","326","null","37","51","null","null","1724","320","null","null","5","9","null","null","0","11","null","null","0","null","11","null","95","null","128","null","50","53","null","null","0","11","null","null","50","53","null","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","2524","null","401","null","31","34","null","null","2467","409","null","null","0","11","null","null","5","7","null","null","0","null","11","null","12","null","20","null","9","15","null","null","0","11","null","null","9","15","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","1450","null","306","null","81","62","null","null","1340","309","null","null","13","17","null","null","0","11","null","null","0","null","11","null","16","null","25","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","2490","null","373","null","4","6","null","null","2428","371","null","null","0","11","null","null","0","11","null","null","0","null","11","null","40","null","47","null","18","20","null","null","0","11","null","null","18","20","null","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","1890","null","231","null","62","92","null","null","1686","221","null","null","14","21","null","null","0","11","null","null","0","null","11","null","102","null","135","null","26","37","null","null","0","11","null","null","26","37","null","null",
"1400000US17031271200","Census Tract 2712, Cook County, Illinois","1251","null","201","null","57","72","null","null","1162","180","null","null","0","11","null","null","4","12","null","null","0","null","11","null","13","null","24","null","15","22","null","null","14","19","null","null","1","8","null","null",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","1341","null","165","null","4","6","null","null","1332","167","null","null","0","11","null","null","0","11","null","null","0","null","11","null","5","null","7","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","1179","null","210","null","39","38","null","null","1106","211","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","34","44","null","null","0","11","null","null","34","44","null","null",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","1452","null","238","null","42","47","null","null","1395","235","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","15","20","null","null","12","19","null","null","3","6","null","null",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","967","null","243","null","4","5","null","null","963","244","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","6725","null","515","null","5505","547","null","null","190","127","null","null","0","15","null","null","905","264","null","null","0","null","15","null","16","null","26","null","109","63","null","null","20","32","null","null","89","55","null","null",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","1638","null","258","null","66","49","null","null","1533","259","null","null","0","11","null","null","32","28","null","null","0","null","11","null","0","null","11","null","7","12","null","null","0","11","null","null","7","12","null","null",
