"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","1513","null","227","null","647","null","229","null","755","225","null","null","0","null","11","null","71","null","54","null","0","null","11","null","3","null","9","null","37","null","32","null","0","null","11","null","37","null","32","null",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","3787","null","306","null","306","null","184","null","3416","377","null","null","0","null","11","null","19","null","22","null","0","null","11","null","0","null","11","null","46","null","37","null","9","null","14","null","37","null","33","null",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","1963","null","302","null","44","null","50","null","1895","312","null","null","0","null","11","null","0","null","11","null","0","null","11","null","24","null","40","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","2337","null","496","null","1097","null","380","null","763","298","null","null","14","null","32","null","18","null","24","null","0","null","11","null","317","null","228","null","128","null","96","null","21","null","34","null","107","null","93","null",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","2308","null","318","null","249","null","101","null","1783","276","null","null","0","null","11","null","7","null","10","null","0","null","11","null","265","null","238","null","4","null","7","null","4","null","7","null","0","null","11","null",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","2397","null","393","null","186","null","130","null","2211","426","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","1163","null","247","null","173","null","135","null","953","258","null","null","0","null","11","null","12","null","18","null","0","null","11","null","0","null","11","null","25","null","34","null","0","null","11","null","25","null","34","null",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","1804","null","285","null","179","null","71","null","1526","289","null","null","0","null","11","null","0","null","11","null","0","null","11","null","31","null","34","null","68","null","78","null","23","null","36","null","45","null","70","null",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","1319","null","259","null","208","null","132","null","1011","225","null","null","16","null","23","null","18","null","26","null","0","null","11","null","50","null","47","null","16","null","15","null","0","null","11","null","16","null","15","null",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","2762","null","437","null","137","null","56","null","2536","435","null","null","0","null","11","null","40","null","50","null","0","null","11","null","34","null","42","null","15","null","24","null","0","null","11","null","15","null","24","null",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","2259","null","278","null","223","null","75","null","1978","273","null","null","0","null","11","null","8","null","19","null","0","null","11","null","0","null","11","null","50","null","39","null","6","null","9","null","44","null","37","null",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","2627","null","382","null","597","null","166","null","1802","379","null","null","9","null","14","null","154","null","86","null","0","null","11","null","0","null","11","null","65","null","74","null","8","null","13","null","57","null","66","null",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","2589","null","381","null","523","null","152","null","1733","380","null","null","0","null","11","null","35","null","42","null","52","null","80","null","108","null","88","null","138","null","120","null","10","null","16","null","128","null","118","null",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","1614","null","171","null","512","null","133","null","835","123","null","null","0","null","11","null","205","null","66","null","0","null","11","null","53","null","82","null","9","null","16","null","0","null","11","null","9","null","16","null",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","2058","null","374","null","1160","null","322","null","434","135","null","null","0","null","11","null","300","null","96","null","2","null","5","null","68","null","45","null","94","null","58","null","8","null","12","null","86","null","57","null",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","1710","null","237","null","815","null","146","null","490","188","null","null","0","null","11","null","300","null","140","null","8","null","13","null","13","null","18","null","84","null","83","null","0","null","11","null","84","null","83","null",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","1728","null","283","null","46","null","31","null","1538","256","null","null","0","null","11","null","0","null","11","null","0","null","11","null","54","null","63","null","90","null","107","null","65","null","97","null","25","null","34","null",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","3934","null","538","null","219","null","159","null","3683","545","null","null","0","null","11","null","0","null","11","null","0","null","11","null","20","null","35","null","12","null","18","null","12","null","18","null","0","null","11","null",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","3300","null","369","null","1389","null","375","null","1759","383","null","null","0","null","11","null","0","null","11","null","0","null","11","null","143","null","122","null","9","null","38","null","0","null","11","null","9","null","38","null",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","9209","null","839","null","6543","null","735","null","1074","367","null","null","31","null","54","null","1053","null","303","null","0","null","16","null","79","null","89","null","429","null","240","null","53","null","92","null","376","null","226","null",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","7545","null","516","null","4480","null","516","null","781","330","null","null","40","null","50","null","1815","null","398","null","0","null","16","null","170","null","105","null","259","null","140","null","91","null","95","null","168","null","112","null",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","2405","null","306","null","380","null","135","null","1392","257","null","null","0","null","11","null","458","null","241","null","0","null","11","null","60","null","60","null","115","null","97","null","0","null","11","null","115","null","97","null",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","1461","null","159","null","284","null","131","null","1000","145","null","null","0","null","11","null","79","null","44","null","0","null","11","null","49","null","36","null","49","null","40","null","0","null","11","null","49","null","40","null",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","1653","null","368","null","127","null","75","null","1466","358","null","null","0","null","11","null","0","null","11","null","0","null","11","null","55","null","47","null","5","null","10","null","5","null","10","null","0","null","11","null",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","4913","null","591","null","2912","null","528","null","13","22","null","null","41","null","46","null","1380","null","336","null","0","null","11","null","360","null","168","null","207","null","194","null","35","null","55","null","172","null","186","null",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","2738","null","272","null","1764","null","269","null","79","65","null","null","0","null","11","null","737","null","187","null","0","null","11","null","137","null","112","null","21","null","24","null","0","null","11","null","21","null","24","null",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","4452","null","418","null","2724","null","424","null","218","188","null","null","27","null","42","null","855","null","277","null","0","null","11","null","469","null","264","null","159","null","114","null","45","null","48","null","114","null","102","null",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","2794","null","374","null","1184","null","236","null","31","40","null","null","129","null","147","null","1183","null","384","null","0","null","11","null","259","null","262","null","8","null","13","null","0","null","11","null","8","null","13","null",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","3508","null","338","null","1008","null","262","null","58","71","null","null","0","null","11","null","2277","null","350","null","0","null","11","null","53","null","55","null","112","null","172","null","112","null","172","null","0","null","11","null",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","2419","null","269","null","728","null","172","null","51","57","null","null","0","null","11","null","1398","null","283","null","0","null","11","null","219","null","143","null","23","null","24","null","0","null","11","null","23","null","24","null",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","3511","null","304","null","1682","null","445","null","111","105","null","null","0","null","11","null","623","null","296","null","0","null","11","null","1087","null","402","null","8","null","17","null","8","null","17","null","0","null","11","null",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","3106","null","434","null","1458","null","397","null","1","5","null","null","0","null","11","null","1407","null","387","null","0","null","11","null","191","null","146","null","49","null","46","null","23","null","37","null","26","null","29","null",
